,Hero_Name,Prob_Hero_Won,Prob_Hero_Lose,mean_Nturns,Enemy_HP,Enemy_MP,Enemy_AP,Enemy_Action_Set,Enemy_Name
1931,Wizard,0.1,0.9,20.4,880.0,200.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1932,Wizard,0.0,1.0,16.2,1040.0,10.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1933,Wizard,0.1,0.9,17.2,1040.0,48.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1934,Wizard,0.0,1.0,14.6,1040.0,86.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1935,Wizard,0.2,0.8,21.0,1040.0,124.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1936,Wizard,0.0,1.0,19.0,1040.0,162.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1937,Wizard,0.0,1.0,16.2,1040.0,200.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1938,Wizard,0.0,1.0,17.6,1200.0,10.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1939,Wizard,0.0,1.0,18.6,1200.0,48.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1940,Wizard,0.1,0.9,19.2,1200.0,86.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1941,Wizard,0.0,1.0,20.8,1200.0,124.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1942,Wizard,0.2,0.8,26.0,1200.0,162.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1943,Wizard,0.0,1.0,17.0,1200.0,200.0,30.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
1944,Wizard,1.0,0.0,12.6,400.0,10.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1945,Wizard,1.0,0.0,13.8,400.0,48.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1946,Wizard,1.0,0.0,15.6,400.0,86.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1947,Wizard,1.0,0.0,15.0,400.0,124.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1948,Wizard,1.0,0.0,15.8,400.0,162.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1949,Wizard,1.0,0.0,15.2,400.0,200.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1950,Wizard,1.0,0.0,22.0,560.0,10.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1951,Wizard,0.8,0.2,21.6,560.0,48.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1952,Wizard,1.0,0.0,20.4,560.0,86.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1953,Wizard,1.0,0.0,18.8,560.0,124.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1954,Wizard,1.0,0.0,22.8,560.0,162.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1955,Wizard,1.0,0.0,19.8,560.0,200.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1956,Wizard,1.0,0.0,25.4,720.0,10.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1957,Wizard,1.0,0.0,26.4,720.0,48.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1958,Wizard,1.0,0.0,23.8,720.0,86.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1959,Wizard,0.9,0.1,25.2,720.0,124.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1960,Wizard,0.9,0.1,24.4,720.0,162.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1961,Wizard,0.9,0.1,20.4,720.0,200.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1962,Wizard,0.9,0.1,33.2,880.0,10.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1963,Wizard,0.8,0.2,31.2,880.0,48.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1964,Wizard,0.6,0.4,29.0,880.0,86.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1965,Wizard,0.8,0.2,29.8,880.0,124.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1966,Wizard,1.0,0.0,28.6,880.0,162.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1967,Wizard,0.9,0.1,28.6,880.0,200.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1968,Wizard,0.7,0.3,33.8,1040.0,10.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1969,Wizard,0.5,0.5,35.2,1040.0,48.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1970,Wizard,0.9,0.1,30.6,1040.0,86.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1971,Wizard,0.8,0.2,37.2,1040.0,124.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1972,Wizard,0.7,0.3,35.6,1040.0,162.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1973,Wizard,0.5,0.5,35.6,1040.0,200.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1974,Wizard,0.5,0.5,37.2,1200.0,10.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1975,Wizard,0.3,0.7,33.2,1200.0,48.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1976,Wizard,0.4,0.6,37.6,1200.0,86.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1977,Wizard,0.5,0.5,38.8,1200.0,124.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1978,Wizard,0.6,0.4,35.0,1200.0,162.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1979,Wizard,0.4,0.6,38.2,1200.0,200.0,10.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1980,Wizard,1.0,0.0,15.6,400.0,10.0,14.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1981,Wizard,1.0,0.0,16.2,400.0,48.0,14.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1982,Wizard,0.8,0.2,13.6,400.0,86.0,14.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1983,Wizard,1.0,0.0,11.8,400.0,124.0,14.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1984,Wizard,1.0,0.0,13.6,400.0,162.0,14.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
1985,Wizard,0.9,0.1,14.0,400.0,200.0,14.0,"[{'name': 'Lute Hit', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Arrow', 'type': 'physical', 'dmg': 10, 'succ': 0.6, 'mp_cost': 0}, {'name': 'Song Of Death', 'type': 'spell', 'dmg': 5, 'succ': 0.8, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Pirate
